order_id,distance_km,prep_time_min,estimated_travel_time_min,hour_of_day,day_of_week,is_raining,courier_experience,actual_delivery_time_min,promised_eta_min,is_late
462,2.17,19,3.8,3,5,0,2,27.0,22.8,0
463,11.38,19,18.1,17,1,1,0,49.2,37.1,1
464,3.97,11,7.3,23,2,1,2,23.4,18.3,0
465,7.15,28,15.0,3,3,0,2,35.1,43.0,0
466,8.55,33,16.9,6,5,0,2,51.2,49.9,0
467,7.97,24,18.3,15,4,1,2,49.5,42.3,0
468,11.32,26,17.5,19,5,1,0,66.2,48.5,1
469,2.21,26,4.8,10,0,1,1,37.2,30.8,0
470,6.35,10,9.8,0,2,0,2,21.7,19.8,0
471,5.15,18,7.5,6,3,0,1,24.5,25.5,0
472,5.95,13,13.5,2,6,0,0,34.6,26.5,0
473,1.87,17,2.9,21,3,0,0,42.2,24.9,1
474,2.04,30,3.2,10,3,0,1,37.9,33.2,0
475,3.7,29,6.6,19,2,1,2,65.0,40.6,1
476,4.0,21,6.2,16,3,0,1,26.1,27.2,0
477,5.42,8,10.9,20,3,1,0,49.7,23.9,1
478,7.53,15,13.4,11,4,0,2,33.5,33.4,0
479,7.8,26,15.9,15,3,0,1,38.7,41.9,0
480,5.24,22,7.5,15,6,0,1,33.8,29.5,0
481,5.2,21,9.7,8,0,0,2,34.9,30.7,0
482,3.0,16,6.9,12,6,0,2,31.0,27.9,0
483,7.27,34,12.4,18,3,0,2,50.8,51.4,0
484,4.15,32,6.7,9,6,0,2,41.5,38.7,0
485,0.91,24,1.4,22,3,0,1,30.8,25.4,0
486,5.31,31,15.0,20,5,0,1,60.1,51.0,0
487,5.95,10,9.7,10,4,0,1,23.1,19.7,0
488,3.09,9,5.8,0,4,1,1,28.0,14.8,1
489,7.08,26,11.7,10,5,0,1,44.4,37.7,0
490,7.01,25,13.1,18,3,0,1,44.3,43.1,0
491,8.57,12,18.4,6,1,0,1,37.1,30.4,0
492,7.95,30,21.9,18,5,1,1,76.1,56.9,1
493,8.0,27,17.3,20,0,0,1,54.6,49.3,0
494,4.14,11,7.1,6,1,0,2,24.9,18.1,0
495,9.56,23,27.1,1,0,0,1,49.5,50.1,0
496,6.82,31,10.1,1,0,0,1,48.3,41.1,0
497,5.46,28,11.1,4,5,0,2,39.9,39.1,0
498,7.7,17,20.7,6,0,1,1,49.6,37.7,1
499,4.65,29,7.1,20,1,0,1,46.3,41.1,0
500,6.4,14,15.5,15,0,0,1,30.0,29.5,0
501,8.97,34,24.2,18,0,1,1,80.7,63.2,1
502,10.69,34,28.3,21,5,0,2,64.3,67.3,0
503,11.09,14,20.7,16,2,0,2,43.4,34.7,0
504,6.29,25,14.0,6,1,0,1,37.3,39.0,0
505,6.48,33,10.1,2,3,0,1,48.2,43.1,0
506,9.7,13,17.9,0,0,0,2,31.4,30.9,0
507,4.12,26,9.2,4,1,0,1,38.2,35.2,0
508,10.13,20,18.3,9,5,1,1,50.6,38.3,1
509,6.18,18,9.1,3,0,1,1,40.3,27.1,1
510,1.83,24,2.8,20,2,0,0,43.0,31.8,1
511,1.33,19,3.3,20,1,1,1,42.4,27.3,1
512,10.18,26,15.5,3,2,0,2,42.7,41.5,0
513,1.14,33,2.4,3,1,0,1,38.1,35.4,0
514,3.73,11,7.7,0,4,1,2,24.4,18.7,0
515,4.34,10,8.2,12,5,1,2,30.5,23.2,0
516,2.49,23,4.0,19,5,0,1,43.5,32.0,1
517,4.11,33,8.3,13,5,0,1,54.0,46.3,0
518,9.04,30,15.5,19,3,1,1,69.2,50.5,1
519,0.67,17,1.6,13,0,0,1,29.4,23.6,0
520,10.01,29,22.1,7,0,0,1,57.0,51.1,0
521,10.35,32,15.2,5,5,0,0,55.8,47.2,0
522,4.78,13,9.6,21,1,0,2,32.8,27.6,0
523,2.27,8,3.8,4,0,1,2,19.6,11.8,0
524,7.41,34,19.6,10,4,0,1,51.4,53.6,0
525,1.88,9,5.2,23,1,1,2,27.0,14.2,1
526,4.7,5,12.8,12,2,0,1,28.0,22.8,0
527,11.52,14,19.3,12,5,0,0,44.0,38.3,0
528,11.95,28,32.3,23,1,0,1,63.4,60.3,0
529,9.38,27,16.7,22,5,0,1,52.5,43.7,0
530,4.08,14,9.3,11,6,0,2,35.7,28.3,0
531,8.41,25,21.1,10,1,1,2,53.4,46.1,0
532,8.61,33,14.5,19,0,0,1,61.8,52.5,0
533,4.96,5,9.2,3,4,0,2,21.2,14.2,0
534,7.87,30,11.9,8,6,0,1,43.6,41.9,0
535,0.62,23,1.0,19,3,0,1,33.7,29.0,0
536,2.9,31,6.3,8,2,0,2,35.2,37.3,0
537,6.54,6,16.6,21,1,0,1,28.3,27.6,0
538,2.38,12,4.2,3,0,0,2,16.7,16.2,0
539,2.41,16,5.1,11,1,1,1,38.9,26.1,1
540,10.12,28,24.8,18,2,1,1,75.4,57.8,1
541,11.88,25,21.6,5,4,1,1,58.2,46.6,1
542,6.89,14,11.8,10,6,0,2,26.9,25.8,0
543,10.15,12,22.6,20,0,0,0,51.5,39.6,1
544,11.89,18,19.7,10,6,1,1,53.5,37.7,1
545,2.13,9,5.7,0,5,1,1,20.7,14.7,0
546,5.65,32,9.3,14,0,0,1,50.0,41.3,0
547,5.01,29,12.9,11,2,0,2,56.5,46.9,0
548,1.42,26,2.4,20,5,0,2,37.4,33.4,0
549,9.19,19,18.3,16,0,0,1,41.9,37.3,0
550,5.49,24,13.6,7,1,0,0,45.4,37.6,0
551,5.9,12,16.5,5,1,0,2,23.1,28.5,0
552,2.23,8,3.5,21,2,0,0,33.4,16.5,1
553,2.58,11,3.9,22,4,0,1,13.3,14.9,0
554,10.93,21,22.8,16,4,0,0,55.5,43.8,1
555,1.01,33,1.7,8,5,0,2,35.5,34.7,0
556,3.18,8,4.9,13,6,1,0,29.8,17.9,1
557,3.86,14,10.1,8,3,0,2,24.4,24.1,0
558,6.14,7,11.6,11,6,1,1,35.6,23.6,1
559,7.24,18,14.5,22,0,0,1,38.1,32.5,0
560,6.17,33,14.5,16,3,0,0,56.0,47.5,0
561,1.47,6,3.4,14,3,0,2,10.0,9.4,0
562,3.3,22,4.9,16,6,0,0,36.1,26.9,0
563,10.2,9,17.2,3,6,0,0,34.9,26.2,0
564,7.83,5,13.8,6,3,0,0,28.1,18.8,0
565,7.97,21,13.8,8,0,1,1,52.3,34.8,1
566,8.21,19,16.6,4,2,0,2,38.4,35.6,0
567,9.27,32,14.8,16,4,0,2,50.5,46.8,0
568,1.17,13,1.9,9,5,0,0,27.9,14.9,1
569,4.72,24,9.4,22,4,1,0,48.2,33.4,1
570,6.7,9,16.7,17,5,0,2,18.3,25.7,0
571,4.39,22,11.4,8,6,0,1,42.5,33.4,0
572,10.21,29,16.3,21,6,0,0,56.0,50.3,0
573,6.05,16,10.2,4,6,1,1,30.5,26.2,0
574,9.34,9,18.4,7,6,0,2,29.2,27.4,0
575,10.3,20,25.9,17,2,0,0,52.4,45.9,0
576,6.31,9,10.2,2,5,0,1,23.8,19.2,0
577,10.96,24,23.0,0,3,0,0,53.6,47.0,0
578,7.25,11,11.7,8,2,0,2,19.3,22.7,0
579,10.28,24,17.3,20,3,0,2,42.7,46.3,0
580,4.42,26,6.5,19,2,0,1,46.7,37.5,0
581,6.24,34,16.7,22,2,0,2,49.4,50.7,0
582,6.61,10,11.5,12,4,0,1,33.3,26.5,0
583,1.71,32,2.7,11,4,0,1,45.7,39.7,0
584,5.08,14,11.2,2,6,0,2,26.6,25.2,0
585,11.05,9,18.2,11,5,0,1,36.3,32.2,0
586,7.75,32,17.1,8,4,0,2,45.1,49.1,0
587,2.54,22,4.4,11,5,1,2,40.2,31.4,0
588,4.4,21,7.5,11,0,0,2,39.2,33.5,0
589,2.7,14,4.1,19,6,0,2,18.8,23.1,0
590,0.79,10,1.2,23,4,1,1,19.7,11.2,0
591,11.17,6,16.0,13,6,0,2,30.2,27.0,0
592,5.65,30,9.5,22,2,0,1,43.6,39.5,0
593,4.04,5,7.3,23,1,1,2,19.6,12.3,0
594,7.38,20,12.5,10,6,0,1,33.0,32.5,0
595,0.58,13,0.9,7,1,1,0,31.0,13.9,1
596,3.7,30,5.8,23,6,0,2,33.5,35.8,0
597,8.58,26,19.0,15,1,0,2,40.8,45.0,0
598,7.79,7,13.0,5,3,0,2,17.0,20.0,0
599,11.79,8,28.3,18,5,0,1,55.1,41.3,1
600,7.63,9,19.8,20,0,0,1,36.9,33.8,0
601,5.99,26,9.5,11,3,1,1,56.2,40.5,1
602,9.26,7,16.7,21,6,0,1,27.4,28.7,0
603,10.89,12,21.1,20,0,0,2,32.9,38.1,0
604,8.79,19,18.0,14,5,0,1,42.1,37.0,0
605,11.58,10,26.3,6,4,1,1,47.0,36.3,1
606,9.49,16,17.1,17,2,0,1,39.4,33.1,0
607,10.47,14,27.6,15,1,0,2,38.3,41.6,0
608,1.81,17,3.0,17,6,0,1,29.7,20.0,0
609,8.92,5,17.1,0,2,1,2,19.1,22.1,0
610,5.56,15,9.7,22,6,0,0,30.3,24.7,0
611,6.86,21,19.0,21,3,0,2,52.6,45.0,0
612,8.02,17,16.7,0,5,1,1,44.5,33.7,1
613,11.65,33,23.8,21,1,1,2,70.3,61.8,0
614,11.82,16,21.4,7,2,1,1,47.0,37.4,0
615,3.81,14,5.7,23,3,0,2,27.0,19.7,0
616,8.94,9,14.9,5,5,1,1,34.0,23.9,1
617,9.12,23,14.4,4,1,1,2,45.8,37.4,0
618,4.48,22,7.3,0,0,1,2,34.7,29.3,0
619,1.92,6,4.6,17,1,0,2,10.2,10.6,0
620,0.97,31,1.8,23,2,1,1,51.7,32.8,1
621,9.44,34,15.5,7,3,0,1,55.8,49.5,0
622,6.13,34,11.4,5,6,0,1,50.4,45.4,0
623,11.83,28,17.3,20,4,1,1,59.4,50.3,0
624,5.85,8,11.0,8,6,0,2,23.4,19.0,0
625,11.75,31,21.7,12,0,0,1,70.7,57.7,1
626,5.23,17,13.3,7,4,1,2,37.8,30.3,0
627,9.63,30,25.5,21,6,0,1,70.7,60.5,1
628,1.48,12,4.0,21,4,1,2,36.3,21.0,1
629,6.89,25,17.1,23,3,1,2,49.5,42.1,0
630,9.72,22,16.6,23,5,0,2,38.9,38.6,0
631,11.13,18,27.0,11,0,1,0,69.5,50.0,1
632,9.96,15,25.7,7,4,0,2,50.5,40.7,0
633,0.93,6,1.6,11,3,1,2,26.3,12.6,1
634,4.79,31,7.4,23,5,0,2,45.1,38.4,0
635,1.06,26,2.9,23,3,0,2,30.9,28.9,0
636,1.76,33,3.3,6,6,1,2,48.4,36.3,1
637,8.27,20,19.8,15,3,0,2,43.3,39.8,0
638,8.7,14,13.0,20,5,0,2,26.2,32.0,0
639,9.4,23,18.9,22,6,0,2,32.0,41.9,0
640,10.45,15,18.1,21,3,0,1,42.6,38.1,0
641,9.0,33,17.9,17,5,0,1,48.1,50.9,0
642,9.71,21,15.3,9,3,0,0,45.5,36.3,0
643,1.06,25,2.0,0,1,1,0,46.3,27.0,1
644,3.2,24,4.7,5,5,0,1,37.0,28.7,0
645,7.65,16,16.1,8,6,0,1,34.2,32.1,0
646,10.37,27,17.2,5,0,0,1,50.0,44.2,0
647,0.55,19,1.4,16,5,0,2,18.5,20.4,0
648,6.42,8,15.8,11,5,1,1,43.4,28.8,1
649,8.29,17,15.5,23,5,0,2,33.2,32.5,0
650,0.84,6,1.9,16,2,1,0,26.3,7.9,1
651,5.12,27,13.8,23,0,0,2,40.7,40.8,0
652,10.8,25,24.7,22,5,1,0,67.7,49.7,1
653,8.22,31,18.5,23,4,1,2,61.7,49.5,1
654,3.23,19,5.7,9,3,0,1,31.3,24.7,0
655,10.31,34,25.3,3,6,0,0,69.6,59.3,1
656,4.5,25,6.7,10,2,0,1,39.1,31.7,0
657,10.31,16,22.9,18,5,0,2,47.6,43.9,0
658,3.94,14,5.7,4,6,1,0,33.7,19.7,1
659,7.29,33,14.6,0,4,0,2,50.3,47.6,0
660,5.06,10,8.3,11,0,0,1,28.5,23.3,0
661,3.66,5,6.2,12,4,0,1,16.6,16.2,0
662,10.7,8,23.9,3,1,0,2,29.1,31.9,0
663,2.66,25,5.3,22,0,0,1,36.7,30.3,0
664,1.48,28,3.4,3,3,1,0,54.9,31.4,1
665,4.43,20,6.7,18,5,0,1,31.4,31.7,0
666,8.75,17,13.3,17,4,0,0,39.2,30.3,0
667,9.79,10,20.6,14,0,0,2,34.0,30.6,0
668,11.99,7,24.3,12,4,0,2,42.9,36.3,0
669,3.91,27,8.6,12,0,1,0,57.9,40.6,1
670,5.19,12,11.4,17,2,0,2,23.8,23.4,0
671,2.07,34,5.4,17,1,0,1,42.2,39.4,0
672,7.11,30,12.4,0,3,0,1,50.9,42.4,0
673,11.97,28,19.3,3,4,1,1,57.7,47.3,1
674,8.56,19,18.2,3,2,0,1,43.1,37.2,0
675,7.34,15,14.0,8,3,0,0,34.8,29.0,0
676,5.01,30,14.0,6,0,0,2,40.8,44.0,0
677,11.03,6,19.3,23,1,0,1,29.9,25.3,0
678,6.21,33,13.4,15,5,0,0,51.5,46.4,0
679,2.05,29,5.1,1,6,0,0,42.5,34.1,0
680,4.7,7,13.3,23,2,1,2,25.8,20.3,0
681,1.27,11,2.5,23,4,0,1,15.6,13.5,0
682,2.82,33,4.8,11,3,0,1,47.3,42.8,0
683,0.7,24,1.6,18,6,0,1,34.6,30.6,0
684,5.71,16,14.0,2,0,1,1,34.3,30.0,0
685,7.8,29,13.8,12,1,0,2,53.8,47.8,0
686,4.45,25,8.0,4,3,1,1,37.1,33.0,0
687,5.33,32,11.7,18,4,0,0,62.4,48.7,1
688,11.53,17,17.8,0,5,0,1,37.5,34.8,0
689,9.15,22,16.4,17,5,0,0,39.4,38.4,0
690,6.72,23,10.6,9,3,0,1,37.7,33.6,0
691,3.77,6,5.6,4,6,0,1,13.7,11.6,0
692,10.82,25,18.5,16,5,0,1,47.8,43.5,0
693,3.2,26,7.1,15,0,0,1,44.9,33.1,1
694,4.24,8,7.2,6,6,0,0,29.6,15.2,1
695,10.95,29,22.0,1,2,0,2,56.7,51.0,0
696,6.59,17,15.9,15,1,0,1,38.3,32.9,0
697,9.04,17,22.0,13,2,0,0,50.6,44.0,0
698,7.29,11,18.1,10,5,0,1,30.3,29.1,0
699,8.01,30,15.6,0,0,0,2,44.4,45.6,0
700,3.94,8,7.1,11,1,0,1,34.8,20.1,1
701,3.28,34,4.7,4,1,1,2,49.5,38.7,1
702,4.21,22,7.2,23,4,0,1,37.1,29.2,0
703,2.29,12,5.3,14,4,0,2,19.7,17.3,0
704,10.55,25,16.4,18,2,0,2,42.0,46.4,0
705,3.76,26,5.4,21,5,0,0,48.6,36.4,1
706,6.96,12,14.1,9,3,0,2,27.2,26.1,0
707,9.61,31,14.6,3,6,0,1,53.6,45.6,0
708,9.51,5,15.6,8,2,0,2,22.8,20.6,0
709,5.54,8,12.0,23,4,1,0,41.1,20.0,1
710,5.98,34,17.0,19,5,0,1,72.4,56.0,1
711,11.94,27,20.1,5,4,0,1,50.6,47.1,0
712,8.26,19,12.0,8,0,0,2,35.2,31.0,0
713,9.87,14,24.8,1,6,0,0,48.6,38.8,0
714,10.88,24,16.2,6,4,1,1,44.6,40.2,0
715,9.56,25,22.6,18,4,0,2,54.1,52.6,0
716,2.63,7,4.9,11,1,0,1,25.1,16.9,0
717,6.96,17,12.8,16,2,0,2,33.6,29.8,0
718,1.67,23,3.9,12,3,0,1,29.6,31.9,0
719,8.01,22,22.4,14,3,0,1,44.3,44.4,0
720,11.49,27,28.0,7,5,0,1,61.3,55.0,0
721,6.4,32,13.2,22,6,0,1,53.2,45.2,0
722,5.48,6,13.2,7,0,1,2,24.7,19.2,0
723,0.91,20,1.6,2,2,0,1,26.4,21.6,0
724,11.54,20,22.2,19,3,0,0,55.6,47.2,0
725,1.68,11,3.5,3,2,0,1,22.8,14.5,0
726,0.97,9,2.2,22,5,0,0,20.0,11.2,0
727,3.33,32,5.7,18,6,0,1,50.9,42.7,0
728,1.25,9,1.9,1,3,1,0,27.4,10.9,1
729,5.73,18,9.9,17,5,1,2,31.1,27.9,0
730,6.44,23,13.1,2,2,1,1,46.3,36.1,1
731,4.09,19,11.4,14,0,0,1,38.2,30.4,0
732,1.09,23,1.7,17,6,0,0,39.4,24.7,1
733,1.78,5,3.3,11,6,0,2,12.8,13.3,0
734,4.92,21,13.2,16,0,1,1,47.3,34.2,1
735,1.2,29,2.0,6,1,1,1,43.5,31.0,1
736,8.53,20,19.8,9,0,0,1,43.7,39.8,0
737,2.88,34,6.3,0,0,0,2,36.9,40.3,0
738,3.97,19,6.9,14,4,0,2,28.5,25.9,0
739,5.03,14,12.1,8,0,0,2,25.6,26.1,0
740,5.29,19,11.4,4,5,0,0,36.6,30.4,0
741,0.52,14,0.9,8,3,0,1,15.3,14.9,0
742,1.79,15,3.9,2,6,1,0,39.9,18.9,1
743,10.42,18,27.3,15,1,0,0,57.3,45.3,1
744,0.51,12,1.3,18,4,0,1,33.4,18.3,1
745,6.34,6,11.8,21,5,0,1,23.2,22.8,0
746,6.13,12,8.8,16,4,0,2,23.2,20.8,0
747,4.33,5,8.1,14,5,1,0,35.6,13.1,1
748,5.46,32,7.9,7,5,0,1,44.7,39.9,0
749,9.48,31,14.2,22,1,0,1,48.9,45.2,0
750,10.17,13,15.5,20,6,0,1,38.7,33.5,0
751,3.49,31,6.9,5,1,1,2,47.7,37.9,0
752,4.21,16,7.7,6,5,1,0,38.8,23.7,1
753,3.29,16,5.7,21,2,0,1,37.4,26.7,1
754,6.02,20,17.1,7,0,0,1,48.3,37.1,1
755,8.36,32,22.9,0,1,0,2,58.8,54.9,0
756,3.12,27,4.5,12,5,0,2,42.3,36.5,0
757,4.3,24,8.5,23,5,1,2,35.9,32.5,0
758,11.2,28,17.4,8,1,0,2,53.0,45.4,0
759,1.06,31,2.7,5,1,0,1,35.4,33.7,0
760,5.8,26,13.2,21,2,0,2,41.8,44.2,0
761,8.68,19,23.6,12,3,0,2,49.3,47.6,0
762,2.23,14,3.6,13,1,1,0,49.4,22.6,1
763,1.04,18,2.4,1,5,0,2,23.6,20.4,0
764,2.09,9,3.3,14,6,0,1,20.3,12.3,0
765,11.07,23,17.8,7,1,0,2,46.1,40.8,0
766,0.61,29,1.6,2,1,0,2,32.0,30.6,0
767,2.67,5,5.9,17,4,0,1,12.1,10.9,0
768,0.86,31,1.6,3,2,0,1,44.0,32.6,1
769,1.77,24,2.8,16,3,0,0,33.9,26.8,0
770,7.63,32,12.1,11,5,1,1,67.7,49.1,1
771,3.28,26,6.1,12,6,1,1,42.4,37.1,0
772,7.05,30,11.9,13,0,0,1,51.1,46.9,0
773,7.29,27,10.7,4,4,1,1,50.0,37.7,1
774,10.27,15,20.8,9,5,0,1,40.2,35.8,0
775,0.55,21,1.4,0,3,0,1,23.3,22.4,0
776,10.31,9,25.9,6,1,0,0,46.6,34.9,1
777,7.62,30,15.8,3,4,1,0,62.3,45.8,1
778,2.37,25,6.1,13,0,1,1,55.5,36.1,1
779,9.39,22,14.3,19,6,0,1,46.7,41.3,0
780,10.34,24,19.2,9,1,1,0,58.5,43.2,1
781,3.42,25,5.5,2,0,0,1,37.0,30.5,0
782,11.07,12,15.9,6,3,0,2,22.7,27.9,0
783,5.73,23,11.7,5,1,0,2,35.9,34.7,0
784,7.44,23,11.8,1,2,0,2,35.1,34.8,0
785,11.82,25,19.5,17,1,1,0,68.0,44.5,1
786,4.66,34,10.6,5,5,0,2,45.3,44.6,0
787,9.85,15,25.2,22,0,0,2,37.8,40.2,0
788,4.16,10,11.8,16,2,0,2,17.5,21.8,0
789,9.69,34,15.2,16,1,0,2,46.1,49.2,0
790,7.41,16,10.7,10,3,0,1,33.4,26.7,0
791,2.99,13,6.2,21,0,0,2,23.1,24.2,0
792,5.26,16,9.8,0,6,1,1,41.1,25.8,1
793,4.15,28,9.9,6,4,1,2,45.4,37.9,0
794,1.4,11,2.3,13,1,1,1,39.0,18.3,1
795,0.84,5,2.4,21,4,0,2,10.1,12.4,0
796,4.48,28,11.3,13,6,0,1,49.9,44.3,0
797,0.72,20,1.1,17,1,0,0,23.6,21.1,0
798,2.4,26,5.3,18,6,0,1,46.3,36.3,0
799,8.84,12,16.4,2,6,0,1,33.4,28.4,0
800,8.64,11,17.1,13,5,0,0,40.4,33.1,0
801,8.99,18,21.8,20,6,0,2,48.1,44.8,0
802,4.15,30,6.9,14,5,0,0,41.8,36.9,0
803,10.74,27,16.1,10,6,1,1,46.7,43.1,0
804,7.33,17,13.4,16,0,0,2,29.4,30.4,0
805,1.95,9,4.4,2,0,0,1,14.3,13.4,0
806,2.15,21,3.3,17,3,0,2,26.8,24.3,0
807,8.47,6,18.7,3,6,0,2,23.4,24.7,0
808,2.49,25,3.9,3,2,1,1,42.6,28.9,1
809,6.33,17,9.7,17,2,0,1,30.7,26.7,0
810,11.91,31,18.4,8,2,1,1,62.0,49.4,1
811,0.55,34,0.9,3,3,0,2,28.2,34.9,0
812,0.69,11,1.0,12,0,0,2,24.5,17.0,0
813,11.92,8,18.0,9,1,0,2,26.2,26.0,0
814,7.22,22,10.7,2,0,0,0,44.5,32.7,1
815,1.96,6,3.9,18,1,0,1,15.3,14.9,0
816,10.82,25,24.9,0,1,1,2,49.0,49.9,0
817,10.62,31,15.2,14,1,1,0,60.9,46.2,1
818,6.67,31,16.7,0,6,0,0,60.4,47.7,1
819,7.65,28,13.8,8,1,1,1,54.2,41.8,1
820,3.64,28,6.1,11,3,1,1,54.1,39.1,1
821,1.08,12,2.3,16,5,0,2,16.5,14.3,0
822,7.34,32,16.4,15,1,0,1,58.9,48.4,1
823,3.89,27,9.7,5,5,1,1,52.1,36.7,1
824,8.13,7,22.3,5,1,0,0,38.6,29.3,0
825,10.12,22,14.6,6,4,0,1,46.0,36.6,0
826,0.71,17,1.4,3,0,0,2,22.9,18.4,0
827,7.35,9,16.3,10,2,0,1,29.5,25.3,0
828,3.16,14,7.6,3,4,0,2,23.8,21.6,0
829,10.55,33,24.5,14,2,0,1,64.1,57.5,0
830,3.42,19,6.4,2,5,0,1,26.5,25.4,0
831,7.52,9,17.3,9,2,1,1,35.5,26.3,0
832,6.87,29,15.4,2,2,1,1,53.8,44.4,0
833,5.06,12,7.3,2,1,1,1,31.7,19.3,1
834,8.29,19,14.9,19,3,0,0,53.3,38.9,1
835,8.85,8,22.9,14,3,0,1,35.8,30.9,0
836,7.02,6,11.4,15,4,0,1,18.9,17.4,0
837,9.22,34,24.4,22,1,0,0,59.2,58.4,0
838,11.81,25,25.6,8,2,1,1,66.2,50.6,1
839,5.32,23,11.3,14,5,0,1,39.6,34.3,0
840,6.42,5,10.8,8,3,0,2,22.8,15.8,0
841,0.64,23,1.7,20,3,0,0,45.9,29.7,1
842,9.65,7,17.5,20,3,0,1,40.9,29.5,1
843,6.48,9,12.1,9,3,1,2,28.8,21.1,0
844,5.19,26,11.1,15,1,0,1,45.0,37.1,0
845,1.58,20,3.0,15,4,1,2,29.8,23.0,0
846,10.73,29,20.9,3,3,0,2,48.5,49.9,0
847,5.04,15,7.3,12,6,0,2,26.8,27.3,0
848,8.35,14,14.3,21,3,0,1,40.6,33.3,0
849,2.22,29,4.9,14,0,0,1,34.4,33.9,0
850,11.56,22,18.4,16,5,0,1,53.8,40.4,1
851,2.55,32,5.0,9,0,1,1,44.4,37.0,0
852,2.79,21,7.3,5,2,0,1,36.0,28.3,0
853,10.38,10,26.0,10,0,1,2,47.6,36.0,1
854,10.99,6,20.0,19,4,0,1,42.0,31.0,1
855,2.94,11,7.2,3,5,0,1,23.6,18.2,0
856,5.9,21,9.2,9,2,0,1,39.1,30.2,0
857,8.94,24,22.0,1,2,0,0,54.1,46.0,0
858,10.6,5,22.1,22,3,0,0,33.3,27.1,0
859,4.86,13,8.9,17,6,0,1,27.1,21.9,0
860,6.45,29,9.2,18,4,0,2,47.8,43.2,0
861,9.03,16,24.6,16,3,0,2,42.6,40.6,0
862,8.91,27,15.6,6,6,1,2,44.7,42.6,0
863,9.5,16,18.1,10,3,0,1,40.1,34.1,0
864,7.05,13,13.9,18,2,0,1,38.5,31.9,0
865,1.7,25,3.9,23,6,0,2,28.8,28.9,0
866,10.9,12,30.9,5,4,0,2,41.6,42.9,0
867,10.45,24,16.5,0,0,1,0,55.7,40.5,1
868,9.68,10,15.8,20,1,1,1,48.2,30.8,1
869,1.65,27,4.2,22,6,0,1,38.5,31.2,0
870,2.85,33,5.3,7,1,0,0,47.9,38.3,0
871,9.05,32,19.4,1,0,1,1,68.4,51.4,1
872,0.77,30,2.0,15,2,1,0,46.3,32.0,1
873,11.76,5,23.0,20,1,0,2,37.4,33.0,0
874,4.84,30,13.8,5,4,0,2,43.7,43.8,0
875,8.77,23,17.0,22,5,0,1,46.7,40.0,0
876,10.71,18,26.8,15,1,0,1,45.9,44.8,0
877,5.04,29,10.6,22,2,1,1,56.3,39.6,1
878,4.17,29,8.7,5,6,1,1,47.4,37.7,0
879,7.5,33,20.0,9,1,1,0,69.6,53.0,1
880,7.18,22,12.7,2,6,1,2,39.2,34.7,0
881,5.21,26,9.8,9,0,0,2,33.9,35.8,0
882,7.42,13,12.8,4,1,0,2,30.1,25.8,0
883,11.26,25,17.6,23,2,0,1,48.8,42.6,0
884,5.88,17,12.7,20,3,1,1,48.5,34.7,1
885,2.76,24,5.2,21,2,0,0,49.5,34.2,1
886,4.84,17,7.8,3,1,0,1,34.2,24.8,0
887,5.03,10,10.6,12,3,0,2,35.5,25.6,0
888,2.01,15,3.7,18,0,0,1,30.1,23.7,0
889,2.37,15,4.3,20,4,0,1,35.7,24.3,1
890,8.37,12,19.0,21,5,0,0,44.3,36.0,0
891,4.4,8,8.2,7,5,0,1,24.6,16.2,0
892,11.48,16,26.4,7,0,0,2,46.6,42.4,0
893,3.3,20,8.2,8,1,1,0,48.2,28.2,1
894,1.64,22,2.6,20,1,0,1,37.6,29.6,0
895,9.17,23,14.1,20,3,0,0,44.6,42.1,0
896,10.63,10,16.8,6,1,0,1,26.2,26.8,0
897,3.7,9,6.5,16,1,1,0,36.8,15.5,1
898,2.82,9,7.5,8,0,1,0,32.4,16.5,1
899,2.64,25,4.9,10,2,0,0,42.3,29.9,1
900,6.5,25,9.5,20,5,0,2,42.7,39.5,0
901,5.89,20,8.8,17,6,1,0,46.2,28.8,1
902,3.48,20,5.5,15,3,1,1,30.0,25.5,0
903,1.02,24,1.7,2,0,0,1,37.1,25.7,1
904,6.04,15,11.5,13,3,0,2,31.6,31.5,0
905,11.53,27,22.9,4,2,0,1,48.8,49.9,0
906,8.0,32,14.4,1,6,0,1,50.9,46.4,0
907,6.2,12,12.0,18,2,0,2,38.9,29.0,0
908,1.77,18,3.6,22,1,1,1,29.6,21.6,0
909,3.4,14,6.1,2,0,1,2,42.4,20.1,1
910,3.89,14,5.8,0,4,0,2,18.5,19.8,0
911,9.3,16,21.8,4,3,0,1,45.1,37.8,0
912,10.58,11,26.6,12,0,0,1,47.0,42.6,0
913,10.87,15,26.8,9,1,0,1,48.9,41.8,0
914,11.82,14,19.9,18,6,0,1,47.5,38.9,0
915,11.8,29,18.0,11,5,0,1,49.0,52.0,0
916,11.46,13,18.5,10,2,0,2,29.6,31.5,0
917,1.33,7,2.7,9,5,0,1,14.7,9.7,0
918,2.08,31,3.8,1,2,1,0,49.2,34.8,1
919,4.0,32,10.9,4,3,0,1,45.1,42.9,0
920,6.86,31,13.4,18,6,1,1,58.0,49.4,0
921,1.62,10,2.7,8,2,0,1,26.1,12.7,1
922,10.23,17,16.3,22,3,0,2,27.6,33.3,0
923,7.59,13,13.5,18,5,0,1,31.5,31.5,0
924,6.74,12,10.5,21,6,0,2,30.6,27.5,0
925,2.4,32,5.1,2,1,1,1,53.9,37.1,1
